date,usd_proxy,em_fx_basket,rates_proxy_on,rates_proxy_5y
2019-09-25,0.0016742147453974177,-0.006885754695674207,-5.000000000000664e-06,-0.00013952089081999304
2019-10-02,0.014674147101007673,-0.006392211556180305,-9.999999999992654e-07,-0.0003366055635707476
2019-10-09,0.005911738211414469,-0.0030602280237941757,1.4000000000000123e-05,-0.0003458319465309452
2019-10-16,-0.04363439700337249,-0.00043323437826536804,-3.000000000000398e-06,0.0005884076893961036
2019-10-23,-0.008148296641744768,0.01267442662040672,1.5000000000000256e-05,2.3939507084128758e-05
2019-10-30,-0.0006831036325395945,0.007850652025484895,-1.700000000000052e-05,0.00019370402417362084
2019-11-06,-0.0011279489138028564,-0.0037549450046133527,8.000000000000194e-06,8.05532217915449e-05
2019-11-13,0.0026067749699165144,-0.011261619160624159,-5.999999999999929e-06,-0.00015823146460508964
2019-11-20,-0.00555626423803085,0.0032734749309372368,-1.0000000000001327e-06,-0.00010200831467520148
2019-11-27,0.0029108383401008076,-0.0047163702448192344,-2.999999999999531e-06,-0.00016207735202013185
2019-12-04,-0.00838640637846505,0.006156013512306791,-1.400000000000099e-05,3.816426028018134e-05
2019-12-11,-0.01109708631467482,-0.0012342161430112686,7.000000000000929e-06,0.00019384786694817517
2019-12-18,0.0020093122800919905,0.004628806174787758,8.000000000000194e-06,-6.411136847190961e-05
2019-12-25,0.012150583431176643,0.0025047629068131625,-6.000000000000796e-06,0.00028087537641696345
2020-01-01,-0.023149360838206068,0.005178465741948158,2.5000000000000716e-05,-4.425524218839953e-05
2020-01-08,0.010461081643313774,-0.009993827436485336,-1.0000000000001327e-06,1.3493422837879132e-05
2020-01-15,0.006477660156132825,0.0018016652016824342,1.0000000000001327e-06,-0.0010567410421604539
2020-01-22,-0.0018929306474863017,-0.007080025381478938,-8.000000000000194e-06,-0.0005458473356089637
2020-01-29,0.00249228544697655,-0.0002779465543101711,-1.3999999999999256e-05,0.00013361796346432041
2020-02-05,0.0005911851089365205,-0.008243379359255565,3.999999999998796e-06,0.001208915516670652
2020-02-12,0.004311317341145371,-0.00497972214852207,-8.99999999999946e-06,-1.4563891711416067e-05
2020-02-19,-0.0028881776866244713,-0.006462835042752024,4.000000000000531e-06,5.275441452434488e-05
2020-02-26,0.00018327385649741235,-0.005359404572165971,1.1999999999999858e-05,-0.0004411786191646063
2020-03-04,0.01427485907695919,-0.006496128186438544,-1.400000000000099e-05,-0.0023745393563176813
2020-03-11,-0.009248592563315783,-0.022643455814570057,-0.005007999999999999,-0.0006673248836079667
2020-03-18,0.06642010378815799,-0.03407518958281299,5.5999999999999626e-05,-0.0018305017036107883
2020-03-25,0.02096353176525284,-0.021098061758219978,-0.0013979999999999997,-0.0004062706317391379
2020-04-01,-0.04354862851604613,-0.023642388878444543,-3.8000000000000056e-05,-1.1452094770394994e-05
2020-04-08,0.00471324177219376,-0.011709218941226363,-7.099999999999988e-05,-2.1195963250655024e-05
2020-04-15,-0.023094149019906335,0.0029711486667590493,-7.000000000000062e-06,4.799514011219095e-05
2020-04-22,0.026172843837639098,-0.013757876746468245,4.9e-05,-3.520655935766194e-05
2020-04-29,-0.015630094974099146,-0.0023083737964149976,-1.0000000000000026e-05,-7.798858117691407e-05
2020-05-06,0.0031610438577028277,-0.0032587880471889987,-5.000000000000013e-06,-9.954640591335094e-05
2020-05-13,0.013357808032381457,-0.006073950487341095,1.6000000000000064e-05,-2.200155622076043e-06
2020-05-20,0.0007862103290594835,0.008843803750581492,3.999999999999989e-06,-9.465454149872998e-05
2020-05-27,-0.004284419314651816,0.02528069815995595,-1.100000000000005e-05,-1.8237436187162014e-05
2020-06-03,-0.02175972853376315,0.007526306865060528,8.000000000000086e-06,8.527420692626983e-06
2020-06-10,-0.0124893278668059,0.016372247250431425,-2.800000000000014e-05,7.0599787971615e-05
2020-06-17,0.014503265190216691,-0.022833892753325414,-2.099999999999986e-05,-0.00010627890844594695
2020-06-24,0.003531554763517075,0.0013238384807056746,-1.0000000000000026e-05,2.0368993275091997e-05
2020-07-01,0.012392314865142251,-0.014118006527072203,-1.500000000000004e-05,-3.9337246020246025e-05
2020-07-08,-0.01574680702149614,0.004444167130515542,-1.500000000000004e-05,3.045292247397854e-08
2020-07-15,-0.0013155325814113439,0.006481639518041593,1.3000000000000099e-05,-7.261736234072944e-06
2020-07-22,-0.011536685361460797,0.011236037231292429,-2.1999999999999993e-05,-5.1639411175101045e-05
2020-07-29,-0.015592249204127606,-0.0038624792504822203,3.99999999999988e-06,-6.9784088970807e-05
2020-08-05,-0.013622234284480561,-0.01344388777499388,-1.899999999999992e-05,1.7468854877792988e-05
2020-08-12,0.005710544085183067,-0.01876994966405219,-9.000000000000002e-06,0.0001365588431198121
2020-08-19,-0.016486158554576358,0.0006493309081284426,-1.0000000000000243e-06,-8.926349734800015e-06
2020-08-26,0.007685427412443935,0.0012281076531879265,-1.500000000000004e-05,-2.8460249899011053e-05
2020-09-02,-0.01831615192433994,0.00757499984113168,0.0,-2.2597814327942982e-05
2020-09-09,0.031253037511058956,-0.0030080319077359975,3.000000000000073e-06,-0.00011024147302368404
2020-09-16,0.005467759353867674,0.007318452751865401,7.999999999999978e-06,-0.00010853459780772894
2020-09-23,0.013999228421394672,-0.016501807648639087,-1.9000000000000028e-05,0.00015713993427490203
2020-09-30,-0.009643106209832386,-0.007908810762347951,-2.999999999999997e-05,-1.0066444615079056e-05
2020-10-07,-0.0036534843254293903,0.005374625836622604,3.0999999999999995e-05,5.6217164854816004e-05
2020-10-14,-0.002676531246156466,0.0010804734416597571,-2.0000000000000486e-06,-4.659816256612903e-05
2020-10-21,-0.005116141090295789,0.0066675290114385,-1.99999999999994e-06,-8.267877700662596e-05
2020-10-28,-0.004317670665248741,-0.00993719210848738,3.999999999999989e-06,5.349994856845597e-05
2020-11-04,0.004274806925822494,-0.008894100361683676,-3.000000000000073e-06,-0.00010270440312236
2020-11-11,-0.02077638877247101,0.028597088151896967,-1.99999999999994e-06,0.00015714497954826505
2020-11-18,-0.00036742444502169125,0.017720938360893702,2.9999999999999645e-06,7.372069923746978e-06
2020-11-25,-0.005895891231286088,-0.005521418550294621,-2.9999999999999645e-06,1.1485390110667012e-05
2020-12-02,-0.005085460833616329,0.011783845804612048,-1.1999999999999966e-05,3.519310189970898e-05
2020-12-09,0.0027753908315927833,0.004057546115936006,-9.000000000000002e-06,-0.00020730764542357
2020-12-16,-0.0064749204824425255,0.00254935212608256,-3.600000000000001e-05,7.3950064012609e-05
2020-12-23,0.004497305574452493,0.005159892732774641,0.0,-0.00010926556019050197
2020-12-30,-0.010555147550768695,-0.0008883228747481375,1.9999999999999944e-06,4.1655689826822976e-05
2021-01-06,-0.005229780178974075,-0.009069038266406482,8.000000000000032e-06,-0.000180010653076862
2021-01-13,-0.004507471968001442,-0.006150081031222454,7.999999999999978e-06,0.000186967810544111
2021-01-20,0.0016713487900417157,0.0029494798920339793,-3.999999999999989e-06,-9.9425296744836e-05
2021-01-27,-0.00643832548687151,0.0008315360235801261,-3.000000000000073e-06,6.0975341255129005e-05
2021-02-03,0.00591521898726155,0.00633813847380682,-2.9999999999999645e-06,7.321100156746984e-06
2021-02-10,-0.011564301376471964,0.0028626493435193632,-2.9999999999999645e-06,0.00026535725729826497
2021-02-17,-0.005096184327032183,0.013571312146210702,3.999999999999989e-06,7.6855739458036e-05
2021-02-24,-0.019426829194749973,-0.002289051525777497,2.9999999999999645e-06,6.306135391426996e-06
2021-03-03,0.015047073173014902,-0.03276804555558943,0.0,-2.1720984071388967e-05
2021-03-10,0.005949620504393682,-0.01975264968302426,-4.999999999999959e-06,-2.9092269264327942e-05
2021-03-17,-0.0008894260874577342,0.03299041433958254,8.999999999999948e-06,-2.4670022625334026e-05
2021-03-24,0.012557404045650478,-0.023152991224053832,-1.299999999999999e-05,4.513973030576701e-05
2021-03-31,-0.0013059058421368563,-0.0001193185089039428,-1.4999999999999931e-05,-4.7927586336950255e-06
2021-04-07,-0.007562980788968221,0.004412698732849485,1.699999999999998e-05,-4.305926936625025e-06
2021-04-14,0.0044160478925035496,0.009194026624988982,-1.0000000000000243e-06,-1.7114221460555988e-05
2021-04-21,-0.010907054348660239,0.008003220384265397,-1.0000000000000243e-06,7.0662542937790845e-06
2021-04-28,0.0032937831534658457,-0.017270471235192274,1.500000000000004e-05,-1.152249299112007e-05
2021-05-05,-0.002475578899077402,0.002087031484046431,-9.000000000000002e-06,-1.185885586192008e-06
2021-05-12,-0.014672992176850252,0.012569739113483447,5.000000000000013e-06,2.9340013820637926e-05
2021-05-19,-0.0050914964165407195,-0.003408186034809413,-2.0000000000000486e-06,-3.3038550274928913e-06
2021-05-26,0.0012675135466427845,-0.004142545853074653,1.0000000000000026e-05,1.8593281745269926e-05
2021-06-02,0.0014498563302751122,0.004179320624160754,-2.0000000000000486e-06,-9.64447257599001e-06
2021-06-09,-0.00024196852121760593,0.006341011796892504,4.000000000000097e-06,6.772920110606029e-06
2021-06-16,0.004552201357543528,-0.0019976241175527322,-2.0000000000000486e-06,-4.033106987660017e-06
2021-06-23,0.011151354941612124,-0.008330513205364109,0.0,5.6283194034630014e-05
2021-06-30,0.005890928905023518,-0.0028629254170896346,-3.399999999999996e-05,-1.003813590208394e-05
2021-07-07,0.0034398550690010743,-0.010791525380547728,3.999999999999989e-05,-4.609637082346983e-06
2021-07-14,-0.0013452223164354127,-0.002855132300720564,2.0000000000000486e-06,-3.6950540420910716e-06
2021-07-21,0.015014753358094324,-0.0020971256841434195,-9.999999999999159e-07,3.856647039910896e-05
2021-07-28,-0.018647873540724225,5.9727490215610854e-05,0.0,-1.1953201228014922e-05
2021-08-04,-0.004041819092467536,0.005037165259315213,-3.000000000000073e-06,-2.121326612986984e-06
2021-08-11,0.0034229848675597085,-0.010870761396646422,-1.0000000000000243e-06,8.088109269341294e-05
2021-08-18,0.009901036796748142,-0.0004759981522330037,2.0000000000000486e-06,-1.7743163851559893e-06
2021-08-25,0.0018124006081527977,-0.001396044236903249,-1.0000000000000243e-06,-9.854637674509988e-06
2021-09-01,-0.0012752031037128742,0.011950715062936147,-1.0000000000000243e-06,3.688155604453995e-05
2021-09-08,-0.003244058161796237,-0.00035566562633917444,2.0000000000000486e-06,2.226907460279009e-05
2021-09-15,-0.0021022814176981375,-0.005155770213998601,-6.000000000000037e-06,0.00010781524940757601
2021-09-22,0.011424961107770859,-0.013880686080641214,0.0,5.104763630333199e-05
2021-09-29,0.00755379559309427,-0.017017920343253536,-6.000000000000037e-06,0.0005571645548775329
2021-10-06,-0.004094871932720068,-0.0022362302400026125,2.0000000000000052e-05,0.00042074887455630506
2021-10-13,-0.0009732307876241797,-0.005406724049978351,-5.000000000000013e-06,0.00101455619006996
2021-10-20,-0.013793284303877662,-0.0021519461398007422,-6.999999999999953e-06,0.0017898180042827659
2021-10-27,0.0023569027514286356,-0.01183088412099922,-1.600000000000001e-05,-0.0007657612390420086
2021-11-03,0.010545351468237985,-0.007058349751707027,-4.000000000000043e-06,0.0005575696793096293
2021-11-10,0.005766712797159179,0.008161590307286826,-1.600000000000001e-05,-0.0014781640084904355
2021-11-17,0.009702097021905776,-0.024071752914227675,3.999999999999989e-06,0.0005370848151907371
2021-11-24,0.0030874644623307135,-0.053470179957520035,-7.0000000000000075e-06,-0.00012586937450538398
2021-12-01,0.003987245046972232,-0.00817659215853488,-2.9999999999999103e-06,-0.00033467220680644116
2021-12-08,0.005451661688804177,-0.001743500782885521,-2.0000000000000486e-06,6.624092666094065e-05
2021-12-15,0.0008399565412277044,-0.020583520094869145,-7.0000000000000075e-06,1.8711831359491914e-06
2021-12-22,-0.0004596364449427903,0.03654691246757791,0.0014759999999999999,0.0016416793651290078
2021-12-29,-0.01352828421670127,0.006599071571830262,-3.99999999999988e-06,0.00012159537413711317
2022-01-05,-0.007304059391383844,-0.02581192583619161,2.599999999999998e-05,0.0003563741326436821
2022-01-12,-0.00835858689183,0.007027128746985678,1.0000000000000026e-05,0.00032011168968727396
2022-01-19,0.0024238835814328064,0.0003863504559387554,5.999999999999929e-06,0.00033854438790536026
2022-01-26,0.007363586868357752,0.010478912457674516,-8.000000000000194e-06,0.0005237322297099601
2022-02-02,-0.0008622228042046154,0.0063357945396126155,4.000000000000097e-06,0.0009132187967468893
2022-02-09,-0.0026290937329773723,-0.001319959934623771,0.00249,0.0022991577691137237
2022-02-16,0.0003334191760466787,0.00482712280425841,-1.0000000000001327e-06,0.0015526435570549588
2022-02-23,-0.0029871125888143446,0.0014792078558985011,2.0000000000002655e-06,-0.0006678552191524446
2022-03-02,0.02147803776852225,-0.01207301665627778,-1.0000000000001327e-06,-0.001103317143621281
2022-03-09,0.014398866754353534,-0.003692057929322612,-5.999999999999929e-06,0.0024838757949634475
2022-03-16,0.003869990584219718,-0.004722470764546571,5.999999999999929e-06,0.0004569875334821463
2022-03-23,-0.01703907791234499,0.010500786562545272,0.002458,-0.0006045662955417985
2022-03-30,0.014082640016945203,0.011353049590942233,-8.000000000000194e-06,6.261607068845654e-05
2022-04-06,0.0024730172538541817,-0.001656021249010875,1.899999999999992e-05,0.00021309944948901677
2022-04-13,0.004953770686444203,0.004364443941034324,-1.4000000000000123e-05,8.333368096740366e-05
2022-04-20,-0.002481639623640508,-0.0075668511162554795,-9.999999999992654e-07,0.0008757940668952385
2022-04-27,0.03526122698572598,-0.030684282794098162,-2.0000000000002655e-06,0.0008092898249316659
2022-05-04,0.008184192750817082,0.005693057603316909,7.999999999999327e-06,0.0010104313198623458
2022-05-11,0.011770943907582765,-0.02326998630399064,0.0024950000000000007,-0.00110165362102046
2022-05-18,-0.010931253059098034,-0.004889270404480106,-1.1000000000000593e-05,0.001592681346183577
2022-05-25,-0.005312017772961725,0.001053235917984674,-9.999999999999593e-06,-0.00040135769818814594
2022-06-01,-0.0035533118383750117,0.004538026944964635,4.999999999999796e-06,0.0009941051514945915
2022-06-08,0.0020312921397500072,-0.012437275363185974,1.3000000000000858e-05,0.0006649650002187937
2022-06-15,0.04524631247754207,-0.02655538815606895,-3.0000000000012655e-06,0.0025839717744923635
2022-06-22,-0.019105504337926266,-0.010697500871421805,0.002484,0.001049657380853046
2022-06-29,0.002902373162236349,0.009517570668894314,4.000000000002266e-06,-0.00017022907813061053
2022-07-06,0.021720627573276863,-0.017192395863980626,2.099999999999845e-05,-0.00026256484197828556
2022-07-13,0.00285330361346392,-0.009876673054302287,4.000000000000531e-06,0.0005327419897138523
2022-07-20,-0.010680175511739609,-0.01958003419206209,-5.999999999999062e-06,0.001824742055716335
2022-07-27,-0.0024931841826867362,-0.00868140598681122,2.999999999999531e-06,-0.00021947325183446081
2022-08-03,-0.009959845761036035,-0.002898447837433915,1.9999999999985307e-06,0.0002693672530887786
2022-08-10,0.008001896370546685,0.02675273850665407,0.004987,0.0015467659459992879
2022-08-17,-0.002987758954550057,0.010142114772338751,9.000000000002062e-06,0.0010625847699874923
2022-08-24,0.024579750007009238,-0.013692324711785896,-2.000000000002e-06,0.0029945993696164803
2022-08-31,0.011972911031115169,-0.0011022857367191997,-8.999999999998592e-06,0.001465407310580532
2022-09-07,0.01778663081146306,-0.014430882648185595,1.1000000000000593e-05,0.0019477512669515973
2022-09-14,-0.0037500669245518203,-0.008762428464982364,6.999999999996592e-06,0.0010152036057242651
2022-09-21,0.01334671546217911,-0.012093714555234359,-1.1000000000000593e-05,0.001458092670152518
2022-09-28,0.06538852988202064,-0.012879625944487438,0.004987999999999999,0.010493901168672617
2022-10-05,-0.07100329095159381,0.02363537273550347,-2.4999999999997247e-05,-0.004704259742976287
2022-10-12,0.03885493511674444,-0.004609724400492565,-5.999999999999062e-06,0.0023850090576399974
2022-10-19,-0.02943666710791179,0.0009504103273829223,-1.7000000000003124e-05,-0.0023346049624124454
2022-10-26,-0.011187311138900327,-0.0019325971970772572,9.000000000002062e-06,-0.001304559813761437
2022-11-02,-0.005057744147895449,0.0006475647076380486,7.000000000003531e-06,-0.0011093135518935454
2022-11-09,-0.0021375568671312684,0.0057698478816148755,0.007403999999999994,0.0004927806612905344
2022-11-16,-0.02867032585255208,-0.006545809291984161,2.000000000002e-06,0.00026023710207172257
2022-11-23,-0.0012769535409626886,-0.0007822163046151687,5.999999999999062e-06,0.0006255531862529515
2022-11-30,-0.007829119992879219,0.003685670441013711,1.9999999999985307e-06,0.0006739875831467401
2022-12-07,-0.012410944729731227,-0.003070651911031552,2.0000000000054696e-06,0.00031039960628846675
2022-12-14,-0.018439258595147945,-0.0013527754839718575,1.2999999999995654e-05,0.000941661870872669
2022-12-21,0.015320821772277254,0.000980160612379022,0.004987000000000002,-0.0003065806295716386
2022-12-28,0.011654854569320638,-0.003644953947263341,7.000000000000062e-06,0.00015948754078863592
2023-01-04,0.0034623421221236517,-0.008499585124070296,-1.5000000000001124e-05,0.00030885769761409415
2023-01-11,-0.015263213001725506,0.010425126081607106,7.000000000000062e-06,0.0002671776840648607
2023-01-18,-0.00929263483287504,-0.0033442595579748604,7.000000000000062e-06,0.0001747027258603845
2023-01-25,-0.0032207454494846133,0.0001169350504991673,-1.9999999999950613e-06,0.00040839893048878056
2023-02-01,0.0006048343818995661,-0.03141049615965068,-1.1000000000004062e-05,0.00021957415168622624
2023-02-08,0.021408573748356252,-0.012486121382768011,0.0050009999999999985,-0.00014860052935001394
2023-02-15,-0.007898664705821706,-9.331977108542055e-05,3.9999999999970615e-06,0.0013874542588859437
2023-02-22,0.003553465757142965,0.001782766931470725,-2.9999999999960614e-06,-4.2271793999210105e-06
2023-03-01,0.0054330702558718635,-0.003396569452381737,0.0,0.0007558964764438972
2023-03-08,0.018385938903704768,-0.015487481220003296,2.9999999999960614e-06,0.0007284556528325478
2023-03-15,-0.027943661834325617,0.0014986766744388813,-9.999999999940612e-07,-0.002223435861242462
2023-03-22,-0.00594753598528,-0.00427991735188038,-2.000000000002e-06,-0.00018180784841744652
2023-03-29,-0.008201220949485805,0.004664446415973344,0.002497000000000006,0.0018960357750976153
2023-04-05,-0.012524845541975749,0.0023244730536457147,1.9999999999950613e-06,0.00018566046141704762
2023-04-12,0.003828056368344046,-0.0035415467768120214,-1.9999999999950613e-06,0.0006606491155239785
2023-04-19,0.0014926052954205016,0.005169934744440896,6.999999999993123e-06,0.0008447579005808337
2023-04-26,-0.0004794786941225704,-0.005920005902309322,1.0000000000003062e-05,0.0006280114965840009
2023-05-03,-0.005087167768522416,0.0018895620191452522,-5.999999999999062e-06,0.0001262130529660066
2023-05-10,-0.010590824449866143,-0.0037579282880440433,-3.0000000000030003e-06,0.0004174524518251316
2023-05-17,0.011382255070605946,-0.0033149176174134707,0.0024989999999999943,5.16784609492435e-05
2023-05-24,0.0034915353678865724,-0.0069548792926523275,3.0000000000030003e-06,0.0009965453838115743
2023-05-31,0.0034236235928417624,-0.013462279996447047,1.000000000007939e-06,0.0022499902813690603
2023-06-07,-0.002295189548001453,-0.008938775063284731,0.0,-4.399949257924418e-05
2023-06-14,-0.015351191007816817,-0.00029431139998061797,4.9999999999980616e-06,0.0013826383380850238
2023-06-21,-0.011947318739174123,-0.076910914596268,4.9999999999980616e-06,0.0005914529906658056
2023-06-28,0.0030409609718574926,-0.04055189808422366,0.004991000000000002,0.003771254639257239
2023-07-05,0.0018536817662740679,0.004170739621088692,2.0999999999993246e-05,0.00045307304319060215
2023-07-12,-0.020498995058326613,-0.003771219577018181,-1.9999999999950613e-06,0.0007985001588987906
2023-07-19,-0.00405723813801373,-0.002410220024233789,4.9999999999980616e-06,-0.0005996208644238818
2023-07-26,0.010027983926021278,0.0029765198949267104,7.000000000000062e-06,-0.000985264460337483
2023-08-02,0.008104537643980503,-0.007995808775740043,-6.0000000000060005e-06,0.00011693042341810039
2023-08-09,0.0019068242093498722,-0.006813683648479074,0.0025230000000000044,-0.0009850424501749305
2023-08-16,0.003947671801046271,-0.011749485663026294,1.0999999999997123e-05,0.0015021694459215335
2023-08-23,-0.003274192079472188,0.0010561437549740926,2.1000000000007124e-05,0.00046762836662561647
2023-08-30,0.009467292044314374,0.005764722221506524,-3.9999999999970615e-06,-0.0007140396291498638
2023-09-06,0.004741731189342735,-0.013988320637866324,-5.000000000011939e-06,-0.00027867347439032575
2023-09-13,0.005946019696835642,0.015354875199443762,1.000000000007939e-06,-0.0005713304466116523
2023-09-20,0.008598066590973313,-0.006455659833196537,-2.000000000002e-06,-6.361479647825491e-05
2023-09-27,0.019855366703311367,-0.0045778532568986115,1.0999999999997123e-05,-0.0018144000645484576
2023-10-04,0.005384383797177705,-0.0036125370739932714,1.2000000000005062e-05,0.00011142172006658319
2023-10-11,-0.017486740433330705,0.012211441731553484,-5.999999999999062e-06,-0.0003146889644119327
2023-10-18,0.009074633464708937,0.0003677705072309578,5.999999999999062e-06,5.309796474215617e-05
2023-10-25,0.0007319213627012822,-0.012907165223337503,3.9999999999970615e-06,-0.0004178956578607951
2023-11-01,0.0028737852697356403,0.0018654939941117553,-1.1000000000004062e-05,-4.192504017387633e-05
2023-11-08,-0.011163193907686192,0.00466077752561751,1.000000000007939e-06,-0.0004090937063216671
2023-11-15,-0.017405956283970153,0.0016565703547236853,1.9999999999950613e-06,-0.00010175609241973999
2023-11-22,-0.0026866303846940776,-0.015962971113966783,1.9999999999999185e-05,-1.517566056066788e-05
2023-11-29,-0.014612005390372662,0.01136024104683835,-8.999999999995123e-06,6.0939685874839e-05
2023-12-06,0.008026325651853627,-0.008147993917784202,-4.9999999999980616e-06,-0.000372598389848329
2023-12-13,0.0039244626872423916,-0.00128318720163767,0.0,-8.725358145805773e-06
2023-12-20,-0.012848429358243207,0.014755077121157312,-1.0000000000003062e-05,-0.00022136213317440478
2023-12-27,-0.000884442836433158,0.0009907766252096107,-1.000000000001e-06,-0.000594884857015622
2024-01-03,0.007815754788100537,-0.03427444631446077,0.0,-8.488180173898269e-05
2024-01-10,-0.005317153784855672,-0.003358827997244962,9.000000000002062e-06,0.00016230500971890077
2024-01-17,0.007190033303185989,-0.010931475038101723,7.999999999994123e-06,-0.00030832636124899365
2024-01-24,-0.007386897323492986,0.0006237720222637578,-4.9999999999980616e-06,0.00047070703170968425
2024-01-31,0.0019466146610238044,-0.008980444982358681,6.0000000000060005e-06,-0.00017241037953778793
2024-02-07,0.005683600408278006,0.008398575361611416,8.999999999995123e-06,0.0001351527001440117
2024-02-14,1.6387150205521284e-05,-0.10073325798228203,-2.000000000002e-06,0.00046809203563692725
2024-02-21,-0.0022829201750203254,-0.004210359796561036,-8.000000000001062e-06,-0.00041324434810098565
2024-02-28,-0.0021653188265136902,-0.010254270856144521,2.000000000008939e-06,0.00019590204322921662
2024-03-06,-0.0034651440514798515,-0.0040920261787328995,9.999999999940612e-07,-8.907907891535921e-05
2024-03-13,-0.006859052246574876,-7.019011914892737e-05,6.0000000000060005e-06,-0.00030332687427650495
2024-03-20,0.00581919829175076,-0.004604381499155164,2.9999999999891225e-06,-3.366778699582379e-05
2024-03-27,0.008223118056812334,0.024670898160172337,7.000000000007001e-06,-0.0005091961056491942
2024-04-03,0.0027902383757176796,0.015093464900419162,5.2999999999997494e-05,-9.821873890064614e-06
2024-04-10,-0.007748697340886762,0.012690247907519537,2.5999999999998247e-05,-0.0002279050350672343
2024-04-17,0.019930361658988593,-0.011913391556354559,6.0000000000060005e-06,0.0008068091656178236
2024-04-24,-0.002205763869978089,-0.003965334934476461,8.999999999995123e-06,-0.00047765912947200784
2024-05-01,-0.0014919264880818017,-0.009751489304181949,7.000000000007001e-06,0.00035731464518506256
2024-05-08,-0.0009072117713676275,0.0008029453485812077,0.0,-0.0007091123025736307
2024-05-15,-0.008591180608695709,-0.007769493580846376,0.0,-0.00031246243325736694
2024-05-22,-0.009300921609389862,-0.0011621503008941493,0.0,0.0010450479744205585
2024-05-29,-0.0033980358737095706,-0.003578126010975469,0.0,0.00037786442408402343
2024-06-05,-0.001719326503877766,-0.015139342393609478,0.0,-0.0002648198832997106
2024-06-12,0.002825687683017414,0.0011210480640875264,0.0,-0.000401852834859856
2024-06-19,0.0026017478819505557,0.00200130397367686,0.0,5.6729328339603924e-05
